query_id,family,source,date_searched,paper_id,corpus_id,title,authors,year,publication_date,venue,publication_types,doi,arxiv_id,pubmed_id,url,is_open_access,open_access_pdf_url,citation_count,reference_count,influential_citation_count,fields_of_study,s2_fields_of_study,abstract
SS_SED_SUSPENDED_01,SED_SUSPENDED,Semantic Scholar Academic Graph API,2026-08-13,ed2c8bd9f5173d33a6552bbc462cd9442a0aabed,256548642,Characterizing transcriptomic responses to sediment stress across location and morphology in reef-building corals,Jill Ashey; Hailey McKelvie; J. Freeman; Polina Shpilker; Lauren Zane; Danielle M. Becker-Polinski; L. Cowen; R. Richmond; V. Paul; F. Seneca; H. Putnam,2023,2023-02-01,bioRxiv,JournalArticle,10.7717/peerj.16654,,38313033,https://www.semanticscholar.org/paper/ed2c8bd9f5173d33a6552bbc462cd9442a0aabed,True,https://doi.org/10.7717/peerj.16654,2,135,0,Biology; Medicine,Biology; Medicine; Environmental Science; Biology,"Anthropogenic activities increase sediment suspended in the water column and deposition on reefs can be largely dependent on colony morphology. Massive and plating corals have a high capacity to trap sediments, and active removal mechanisms can be energetically costly. Branching corals trap less sediment, but are more susceptible to light limitation caused by suspended sediment. Despite deleterious effects of sediments on corals, few studies have examined the molecular response of corals with different morphological characteristics to sediment stress. To address this knowledge gap, this study assessed the transcriptomic responses of branching and massive corals in Florida and Hawai□i to varying levels of sediment exposure. Gene expression analysis revealed a molecular responsiveness to sediments across species and sites. Differentially Gene Expression (DEG) followed by Gene Ontology (GO) enrichment analysis identified that branching corals had the largest transcriptomic response to sediments, in developmental processes and metabolism, while significantly enriched GO terms were highly variable between massive corals, despite similar morphologies. Comparison of DEGs within orthogroups revealed that while all corals had DEGs in response to sediment, there was not a concerted gene set response by morphology or location. These findings illuminate the species specificity and genetic basis underlying coral susceptibility to sediments."
SS_SED_SUSPENDED_01,SED_SUSPENDED,Semantic Scholar Academic Graph API,2026-08-13,ed3783a135808b2c0f8167195f236bdbaf3fc833,253815742,The effects of suspended sediment on coral reef fish assemblages and feeding guilds of north-west Australia,Molly Moustaka; T. Langlois; D. McLean; T. Bond; R. Fisher; P. Fearns; Passang Dorji; R. Evans,2018,2018-05-08,Coral reefs,,10.1007/s00338-018-1690-1,,,https://www.semanticscholar.org/paper/ed3783a135808b2c0f8167195f236bdbaf3fc833,True,https://figshare.com/articles/journal_contribution/The_effects_of_suspended_sediment_on_coral_reef_fish_assemblages_and_feeding_guilds_of_north-west_Australia/20675943,5,81,0,,Environmental Science,"Understanding environmental drivers of fish assemblage composition is fundamental to designing useful management plans for anthropogenic activities. This study investigated the influence of suspended sediment on reef fish assemblages and habitat composition over a cross-shelf turbidity gradient in the nearshore Pilbara region of Western Australia. The responses of all feeding guilds were analysed to identify feeding guilds vulnerable to elevations in suspended sediment and sedimentation. This study is the first of its kind to utilise both remotely sensed and in situ turbidity data to characterise the general turbidity regime and magnitude of stochastic events. By using the coordinates from a principle coordinates analysis, we were able to capture both the general turbidity conditions and stochastic turbidity spikes at each site, whilst the use of in situ turbidity measurements allowed us to effectively ‘ground-truth’ the remotely sensed TSS data. Underwater visual census was used to sample the fish assemblage and quantify habitat across the turbidity gradient. Generalised additive mixed models were used to explore the relationships between environmental variables, habitat variables, and fish assemblage metrics. Species richness significantly declined with increasing levels of turbidity. This study identified two key functional groups of fish that are vulnerable to elevated suspended sediment loads. Planktivorous omnivores and herbivorous scrapers decreased in abundance at high turbidity sites. Total biomass of herbivorous scrapers was lower at turbid sites, whilst the biomass of planktivorous omnivores was not related to any of the predictor variables. Changes in the abundance, biomass, and behaviour of these functional groups can have severe consequences for the resilience and recovery of coral reefs. Anthropogenic activities that elevate suspended sediment in regions where coral reef communities exist should consider these implications when designing management plans."
SS_SED_SUSPENDED_01,SED_SUSPENDED,Semantic Scholar Academic Graph API,2026-08-13,ed5493dacd25775f3a5f5954884e2b060552303b,281613857,Sediment fluxes on turbid coral reefs are modulated by monsoon variability in equatorial Southeast Asia.,Kyle Morgan; M. Moynihan; Abang Nugraha; A. Switzer,2025,2025-09-25,Science of the Total Environment,JournalArticle,10.1016/j.scitotenv.2025.180563,,41005167,https://www.semanticscholar.org/paper/ed5493dacd25775f3a5f5954884e2b060552303b,True,https://doi.org/10.1016/j.scitotenv.2025.180563,1,56,0,Medicine,Medicine; Environmental Science; Geology,"Turbid coral reefs experience high sedimentation and rapid light attenuation. However, local environmental conditions vary considerably across time and space influencing benthic reef communities and their depth distributions. Sediment fluxes and the hydrodynamic drivers of turbidity on reefs remain poorly quantified despite their control on coral ecology. Field measurements are required to assess long-term water quality change and the environmental thresholds of turbid coral communities. Here, we present a one-year time series of sediment flux and hydrodynamic conditions on turbid reefs in Singapore. Our results show strong seasonality in turbidity related to synoptic forcing, with peaks occuring during the Southwest Monsoon, and gross sedimentation rates ranging from 9.8 to 39.6 mg cm-2 d-1. Elevated turbidity was associated with increased siliciclastic silt inputs, which decreased during the subsequent inter-monsoon period. This transition was accompanied by reduced current velocities and the deposition of finer silt particles on reefs. Heterogeneity in sediment stress was observed to have a strong influence on coral cover across reefs. Our findings show the dynamic nature of equatorial turbid reefs over scales of hours to weeks, where corals must tolerate substantial fluctuations in turbidity and sedimentation. Field measurements demonstrate the complexities of defining quantitative thresholds for nearshore environments and highlight the need for expanded geographic datasets to improve our understanding of reef habitats under terrestrial influence."
SS_SED_SUSPENDED_01,SED_SUSPENDED,Semantic Scholar Academic Graph API,2026-08-13,ed6e648623449f51c810515ef983f6203a55a5d9,127055770,Understanding and modeling the process of resuspension of fines in the coastal zone; case Khalifa Port,O.C.P. Bots,2013,2013-04-05,,,,,,https://www.semanticscholar.org/paper/ed6e648623449f51c810515ef983f6203a55a5d9,False,,0,0,0,Environmental Science,Environmental Science; Environmental Science,
SS_SED_SUSPENDED_01,SED_SUSPENDED,Semantic Scholar Academic Graph API,2026-08-13,ed700d94e314e8aa6c6b6de621e713a67d1254cb,201682319,"Analysis of Marine Sediments Collected in Cook ’ s Bay , Mo ’ orea , French Polynesia",M. Hirst,2003,,,,,,,https://www.semanticscholar.org/paper/ed700d94e314e8aa6c6b6de621e713a67d1254cb,False,,1,21,0,,Environmental Science,
SS_SED_SUSPENDED_01,SED_SUSPENDED,Semantic Scholar Academic Graph API,2026-08-13,ed7453821c2a6e0ee0df37085c90d337666362b2,273904288,Turbidity estimation from an acoustic backscatter signal in a tropical coral reef system.,César Linton-Izquierdo; D. Salas-Monreal; G. Athié; J. A. Aké-Castillo; M. Marín‐Hernández; Rocío de Guadalupe Bernal-Ramírez,2024,2024-11-01,"Estuarine, Coastal and Shelf Science",JournalArticle,10.1016/j.ecss.2024.109018,,,https://www.semanticscholar.org/paper/ed7453821c2a6e0ee0df37085c90d337666362b2,False,,4,32,0,,Environmental Science,
SS_SED_SUSPENDED_01,SED_SUSPENDED,Semantic Scholar Academic Graph API,2026-08-13,eda223b0f1f4314863b5f5af14b24492be4bb179,266279021,The limited role of herbivorous fishes and turf-based trophic pathways in the functioning of turbid coral reefs,S. B. Tebbett; D. Bellwood; Tahlia J. Bassett; Michael V. W. Cuttler; Molly Moustaka; Shaun K. Wilson; Helen F. Yan; Richard D. Evans,2023,2023-12-11,Reviews in Fish Biology and Fisheries,JournalArticle; Review,10.1007/s11160-023-09823-1,,,https://www.semanticscholar.org/paper/eda223b0f1f4314863b5f5af14b24492be4bb179,False,,13,155,0,,Environmental Science,
SS_SED_SUSPENDED_01,SED_SUSPENDED,Semantic Scholar Academic Graph API,2026-08-13,edac3c7f8afa38ecc26b91956b1cf14d62c275eb,129460420,"Patch Reefs and Interreef Deposits of Silurian McKenzie Formation, West Virginia: ABSTRACT",D. Patchen; R. Smosna,1979,,,,10.1306/2F91869E-16CE-11D7-8645000102C1865D,,,https://www.semanticscholar.org/paper/edac3c7f8afa38ecc26b91956b1cf14d62c275eb,True,https://doi.org/10.1306/2f91869e-16ce-11d7-8645000102c1865d,0,0,0,Geology,Geology; Geology,"Coral-stromatoporoid patch reefs are present in the lower part of the McKenzie Formation of the western West Virginia subsurface. Between these organic buildups is a bedded, argillaceous dolomite with very sparse fauna, and underlying the McKenzie is the Keefer Sandstone which served as the firm substrate on which McKenzie benthic communities became established. End_Page 1585------------------------------ During a transgression of the McKenzie sea, areas of thicker Keefer sand stood as submerged topographic highs. The local relief provided optimum sites for the patch reefs to develop and offered better protection to the fauna from being overwhelmed by incoming terrestrial clays. Conversely, the shaly interreef deposits of the McKenzie are present in areas of thinner Keefer Sandstone; they were laid down in turbid, relatively deep water between highs. A minor regression followed as represented by middle McKenzie intertidal sediments, and growth of the patch reefs ceased when the area emerged above the level of low tide. Two southwest-northeast tracts of thicker McKenzie Formation and Keefer Sandstone mark the trends of Keefer topographic highs and associated McKenzie patch reefs. These trends now offer the best potential gas in the Middle Silurian of western West Virginia. End_of_Article - Last_Page 1586------------"
SS_SED_SUSPENDED_01,SED_SUSPENDED,Semantic Scholar Academic Graph API,2026-08-13,edb37325d913b1ba5ed8a41112a0afe91fd744b2,129178393,"COMPOSITION AND BIOLOGICAL IMPLICATIONS OF A NEPHELOID LAYER OVER THE INNER AGULHAS BANK NEAR MOSSEL BAY, SOUTH AFRICA",P. Zoutendyk; I. Duvenage,1989,,,,10.1080/00359198909520162,,,https://www.semanticscholar.org/paper/edb37325d913b1ba5ed8a41112a0afe91fd744b2,False,,11,18,0,Geology,Geology; Environmental Science; Biology,
SS_SED_SUSPENDED_01,SED_SUSPENDED,Semantic Scholar Academic Graph API,2026-08-13,edb814d2baa904adbff6724ed091cb057180b20e,133308765,"The Relationship between the Health of Coral Reefs to The Damages of Jelateng Sub Watersheds in the Northern Coast of Sekotong, West Nusa Tenggara",A. Zaenuri; A. Saputra; D. A. Kudiastuti; I. Fajria; L. AWijayanti; P. A. Aryaguna,2016,2016-11-01,,,10.1088/1755-1315/47/1/012019,,,https://www.semanticscholar.org/paper/edb814d2baa904adbff6724ed091cb057180b20e,True,https://iopscience.iop.org/article/10.1088/1755-1315/47/1/012019/pdf,4,10,0,Physics; Geography,Physics; Geography; Environmental Science,"Coral reefs are unique ecosystem and most of them are found in tropical areas. Remote sensing technology has the ability to present the information about the existence of marine resources, such as coral reefs. Remote sensing technology also provide the spatial information on wider area. This study is aimed to see how significant the effect of watersheds damage toward the condition of coral reefs because of erosion which is occurred in the upstream and sedimentation which is occurred in the downstream of the watershed. Acquisition of the data in this study used remote sensing image Landsat 7 ETM+ and Lansat 8 OLI in multi temporal, the data collection of this study used photo-quadrate technique and taking sample in the field. Spectral analysis and transformation of CTA (Classification Tree Analysis) was used to generate the level of the health of coral reefs. The method of RSI (Red Silt Index) was used to find out the degree of turbidity of the water. Analysis of the changes was done to find out the changes which were occurred on coral reefs based on the changes of turbidity that were occurred between 2000 till 2015. Based on the result, it shows that there is no effect on the changes of turbidity value toward the health condition of coral reefs in the northern coast of Sekotong Sub District 2000 till 2015. This is due to the use of RSI index or turbidity index that cannot be used in the condition of shallow water."
